address,owner,phone,damage_prob,storm_tag,intensity,strike_date,dispatch_status
"209 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540127,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"210 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540128,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"211 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540129,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"212 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540130,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"213 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540131,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"214 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540132,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"215 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540133,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"216 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540134,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"217 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540135,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"218 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540136,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"219 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540137,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"220 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540138,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"221 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540139,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"222 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540140,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"223 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540141,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"224 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540142,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"225 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540143,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"226 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540144,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"227 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540145,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"228 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540146,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"229 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540147,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"230 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540148,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"231 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540149,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"232 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540150,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"233 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540151,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"234 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540152,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"235 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540153,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"236 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540154,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"237 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540155,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"238 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540156,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"239 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540157,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"240 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540158,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"241 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540159,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"242 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540160,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"243 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540161,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"244 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540162,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"245 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540163,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"246 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540164,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"247 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540165,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"248 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540166,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"249 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540167,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"250 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540168,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"251 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540169,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"252 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540170,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"253 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540171,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"254 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540172,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"255 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540173,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"256 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540174,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"257 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540175,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"258 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540176,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"259 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540177,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"260 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540178,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"261 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540179,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"262 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540180,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"263 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540181,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"264 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540182,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"265 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540183,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"266 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540184,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"267 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540185,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"268 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540186,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"269 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540187,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"270 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540188,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"271 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540189,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"272 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540190,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"273 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540191,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"274 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540192,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"275 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540193,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"276 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540194,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"277 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540195,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"278 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540196,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"279 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540197,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"280 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540198,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"281 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540199,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"282 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540200,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"283 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540201,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"284 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540202,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"285 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540203,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"286 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540204,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"287 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540205,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"288 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540206,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"289 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540207,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"290 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540208,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"291 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540209,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"292 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540210,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"293 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540211,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"294 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540212,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"295 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540213,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"296 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540214,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"297 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540215,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"298 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540216,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"299 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540217,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"300 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540218,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"301 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540219,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"302 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540220,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"303 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540221,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"304 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540222,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"305 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540223,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"306 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540224,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"307 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540225,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"308 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540226,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"309 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540227,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"310 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540228,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"311 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540229,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"312 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540230,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"313 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540231,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"314 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540232,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"315 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540233,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"316 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540234,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"317 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540235,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"318 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540236,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"319 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540237,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"320 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540238,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"321 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540239,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"322 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540240,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"323 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540241,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"324 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540242,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"325 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540243,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"326 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540244,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"327 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540245,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"328 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540246,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"329 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540247,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"330 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540248,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"331 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540249,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"332 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540250,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"333 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540251,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"334 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540252,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"335 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540253,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"336 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540254,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"337 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540255,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"338 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540256,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"339 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540257,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"340 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540258,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"341 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540259,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"342 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540260,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"343 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540261,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"344 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540262,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"345 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540263,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"346 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540264,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"347 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540265,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"348 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540266,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"349 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540267,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"350 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540268,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"351 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540269,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"352 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540270,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"353 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540271,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"354 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540272,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"355 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540273,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"356 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540274,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"357 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540275,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"358 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540276,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"359 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540277,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"360 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540278,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"361 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540279,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"362 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540280,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"363 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540281,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"364 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540282,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"365 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540283,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"366 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540284,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"367 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540285,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"368 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540286,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"369 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540287,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"370 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540288,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"371 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540289,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"372 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540290,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"373 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540291,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"374 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540292,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"375 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540293,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"376 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540294,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"377 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540295,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"378 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540296,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"379 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540297,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"380 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540298,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"381 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540299,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"382 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540300,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"383 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540301,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
"384 S Sheridan Rd, Tulsa, OK 74137",Homeowner,+140555540302,6250.0%,ISOLATED,Hail,2026-04-23,QUEUED_FOR_BLAND_AI
